0820190510405600271504600JOSE ANTONIO             RUIZ                     SANCHEZ                  M                  054N
0820190510405600271504600JAIME GUILLERMO          DOMENE                   RODRIGUEZ                M                  044N
0820190510405600271504600CAROLINA TERESA          MEDINA                   SANCHEZ                  F                  032N
0820190510405600271504600ALEJANDRA                RUIZ                     RODRIGUEZ                F                  004N
0820190510405600372500200SOLEDAD                  GUTIERREZ                SAEZ                     F                  001N
0820190510405600372500200SALVADOR                 GALLARDO                 ALVAREZ                  M                  000N
0820190510405600372500200JESUS DAVID              MARTINEZ                 MOLINA                   M                  000N
0820190510405600372500200EVA                      SANCHEZ                  RODRIGUEZ                F                  008N
0820190510405600372500200ANABEL                   MUÑOZ                    LOPEZ                    F                  000N
0820190510400900139310405TRINIDAD ISABEL          PÉREZ                    MORALES                  F                  074S
0820190510400900139310405SAGRARIO DEL ROSARIO     SÁEZ                     LATORRE                  F                  084S
0820190510400900139310405JUAN MANUEL              SÁNCHEZ                  PÉREZ                    M                  100S
0820190510400900139310405JUAN BLAS                MARTÍNEZ                 SÁNCHEZ                  M                  085S
0820190510400900139310405FRANCISCO                MARTÍNEZ                 ÁVALOS                   M                  076S
0820190510400900372502000MARÍA FELICIANA          CRUZ                     MARTÍNEZ                 F                  021N
0820190510400900372502000MARÍA DEL CARMEN         DE LA PAZ                HUÉLAMO                  F                  022N
0820190510400900372502000JOSÉ ANTONIO             DÍAZ                     RODA                     M                  008N
0820190510400900372502000DIEGO                    GARCÍA                   LÓPEZ                    M                  020N
0820190510400900372502000ANTONIO JOSÉ             LOZANO                   VILLEGAS                 M                  011N
0820190510401200139303001TAMARA                   HERNÁNDEZ                ROMERO                   F                  030N
0820190510401200139303001NATALIA                  GARCÍA                   TORTOSA                  F                  024N
0820190510401200139303001MANUEL SEBASTIÁN         QUIRANTES                LORENZO                  M                  038S
0820190510401200139303001FRANCISCO JOSÉ           ESTEBAN                  MATEO                    M                  001N
0820190510401200139303001CARMEN                   ROMERO                   ABAD                     F                  027N
0820190510401200372511604RAMÓN MANUEL             DE LA CRUZ               SILVENTE                 M                  000N
0820190510401200372511604MARÍA DEL MAR            SALVALDOR                CORTÉS                   F                  109S
0820190510401200372511604MANUEL                   MUÑOZ                    RODRÍGUEZ                M                  116S
0820190510401200372511604ANTONIO                  RODRÍGUEZ                GÁLVEZ                   M                  118S
0820190510401200372511604ANTONIO                  NAVARRO                  LÓPEZ                    M                  124S
0820190512908500122105201MARIA ESTELA             GARCIA                   RAMOS                    F                  055S
0820190512908500122105201MARIA DE LOS ANGELES     GARCIA                   LOPEZ                    F                  053N
0820190512908500122105201LAURA                    EXTREMERA                ARAGON                   F                  045N
0820190512908500122105201JENIFER                  GARCIA                   MARTIN                   F                  046N
0820190512908500122105201ANTONIO                  GARCIA                   RAMOS                    M                  010N
0820190512908500137907404RAQUEL                   RUIZ                     DURAN                    F                  008N
0820190512908500137907404PABLO JESUS              CRESPILLO                FERNANDEZ                M                  083S
0820190512908500137907404MANUEL                   GARCIA                   RAMOS                    M                  073S
0820190512908500137907404JOSE LUIS                PUERTAS                  FERNANDEZ                M                  074S
0820190512908500137907404DANIEL                   RAMOS                    PUERTAS                  M                  061S
0820190510409400139309304MARÍA DOLORES            ALONSO                   CONTRERAS                F                  082S
0820190510409400139309304MARÍA DEL CARMEN         NAVARRO                  CRUZ                     F                  075S
0820190510409400139309304MANUEL                   GÓMEZ                    CESAR                    M                  051N
0820190510409400139309304JUAN ANTONIO             SEGURA                   FELICES                  M                  099S
0820190515023200175008404RAMON                    GONZALEZ                 RAMOS                    M                  088S
0820190515023200175008404MARIA LUZ                MONTESINO                CHIMENO                  F                  083S
0820190515023200175008404JUAN CARLOS              BESCOS                   ANSO                     M                  077S
0820190515023200175008404ANGEL                    ABADIANO                 MIGUEL                   M                  091S
0820190515023200495101001VALERIO                  ZUBIRIA                  ECHEVERRIA               M                  007N
0820190515023200495101001MARIA PILAR              ZUBIRIA                  LORENTE                  F                  014S
0820190515023300170400400SERAPIO                  JAIME                    LOSILLA                  M                  004N
0820190515023300175001000SUSANA                   MATEOS                   SANCHEZ                  F                  010N
0820190515023300495104804MARÍA PILAR              OLIVER                   GUILLÉN                  F                  047S
0820190515023300495104804MARÍA ELENA              ROYO                     FORTÚN                   F                  049S
0820190515023300495104804JOSÉ IGNACIO             MOLINER                  LAHOZ                    M                  048S
0820190515023300495104804ALBERTO                  GÓMEZ                    MOLINER                  M                  051S
0820190515023300645203401MONICA                   PAREJA                   ALVAREZ                  F                  032N
0820190515023300645203401MARIA ELENA              QUIBUS                   LAHOZ                    F                  033N
0820190515023300645203401CARMEN                   CLAVERIA                 LAHOZ                    F                  038S
0820190515010600170401300JESUS                    MARTINEZ                 LORENTE                  M                  013N
0820190515010600175006104ROCIO                    BERROZPE                 ARIZA                    F                  063S
0820190515010600175006104NEREA                    ALONSO                   SANTO TOMAS              F                  057S
0820190515010600175006104MANUEL                   GARCIA                   TORRES                   M                  061S
0820190515010600175006104CRISTINA                 CAMPOS                   MOYA                     F                  066S
0820190515010600495104001MIGUEL ANGEL             GARCIA                   JUSTE                    M                  039N
0820190515010600495104001JOSE ANGEL               ALONSO                   COLOMA                   M                  042S
0820190515010600495104001JORGE                    GALINDO                  HERNANDEZ                M                  040N
0820190515010600495104001ERIC                     GIL                      VELA                     M                  041N
0920190515010800175002603MIGUEL ANTONIO           HERRERO                  BAYONA                   M                  016S
0920190515010800175002603MANUEL                   RECHE                    RODRIGUEZ                M                  005S
0920190515010800175002603CARLOS JAIME             MAINAR                   ULLATE                   M                  032S
0920190515010800495100400ENRIQUE                  MOLINER                  ALONSO                   M                  004N
0920190515010900175003302JOSE RAMON               REYES                    LUNA                     M                  037S
0920190515010900175003302JOSE FRANCISCO           CASABONA                 SEBASTIAN                M                  029S
0920190515010900495100000PABLO ALBERTO            BERGES                   GARCIA                   M                  000N
0920190515010900645202101LUIS MANUEL              ROMEO                    BERGES                   M                  037S
0920190515010900645202101FRANCISCO JAVIER         BERNUES                  IRIGOY                   M                  006N
0820190515017300495107804ANTONIO                  BLANCAS                  MILLÁN                   M                  078S
0920190515017400175000800JUANA MARIA              LECUMBERRI               ROMEA                    F                  008N
0920190515017400494505003IGNACIO                  MUÑOZ                    ALGAS                    M                  048S
0920190515017400494505003FELIX                    VICENTE                  GIMENO                   M                  024S
0920190515017400494505003ANTONIO                  GOMEZ                    PEREZ                    M                  028S
0920190515017400495101200RODRIGO                  GARCÍA                   GARCÍA                   M                  021N
0920190515017400495101200JOSÉ                     MATEO                    MORAZ                    M                  003N
0820190515023600175003701JOSÉ CARLOS              JIMENO                   CASTILLO                 M                  036N
0820190515023600175003701DIEGO                    JIMENO                   GARCIA                   M                  038N
0820190515023600175003701CONSTANTINO              CASTILLO                 GÓMEZ                    M                  038S
0820190515023600175003701BORJA                    GIMENO                   MAYA                     M                  036N
0820190515023600450800100MIGUEL ANDRÉS            GUILLÉN                  JÚLVEZ                   M                  002N
0820190515023600450800100MIGUEL                   RUIZ                     CAMBRA                   M                  002N
0820190515023600450800100MARÍA ÁNGELES            BROCAL                   ZARAGOZA                 F                  001N
0820190515023600450800100JAVIER                   PÉREZ                    SEDILES                  M                  001N
0820190515023600450800100ANA MARÍA                URBANO                   CASADO                   F                  000N
0820190515023600494500300JOSÉ MARÍA               LADRÓN                   HERNANDEZ                M                  003N
0820190515023600495105104RAÚL                     CUBERO                   NAVARRO                  M                  055S
0820190515023600495105104MARIA ÁNGELES            CUBERO                   JÚLVEZ                   F                  051S
0820190515023600495105104JUAN MANUEL              BARRANCO                 GÓMEZ                    M                  049S
0820190515023600495105104FABIÁN                   BARRANCO                 CASTILLO                 M                  049S
0820190515023700175002100ANGEL ISAIAS             LAINEZ                   VAL                      M                  021N
0820190515023700495105205MIGUEL ANGEL             PEÑA                     DOMINGUEZ                M                  037S
0820190515023700495105205MAURICIO                 CASADO                   PUCHE                    M                  038S
0820190515023700495105205JAIME                    BERGES                   MAGALLON                 M                  033S
0820190515023700495105205ALBERTO                  VAL                      DUCAR                    M                  049S
0820190515023700495105205ABRAHAM                  FRANCES                  PEÑA                     M                  051S
0920190515023800175002401FRANCISCO                ARBUES                   MIRO                     M                  024S
0920190515023800494502902JOSE ANTONIO             CASAUCAU                 MORLANS                  M                  033S
0920190515023800494502902ANGEL                    ALASTUEY                 MORLANS                  M                  026S
0920190515023800495100400JESUS                    ROYO                     PEÑA                     M                  004N
0920190515023900175000300MARIA MAR                BRUNA                    MARTIN                   F                  003N
0920190515023900495104203RAÚL                     LAGUNAS                  DAGA                     M                  018S
0920190515023900495104203JOSÉ ÁNGEL               ABAD                     TORRALBO                 M                  029S
0920190515023900495104203EDUARDO                  PARDOS                   ENGUITA                  M                  038S
0820190515011100175006501PALOMA                   CHUECA                   SANCHEZ                  F                  077S
0820190515011100175006501MARIA VICTORIA           SANZ                     BERMEJO                  F                  056N
0820190515011100175006501MANUEL                   TRIVEZ                   ARMINGOL                 M                  066N
0820190515011100175006501JORGE                    CALLIZO                  CUARTERO                 M                  064N
0820190515011100494509504LETICIA                  LUNA                     SANCHEZ                  F                  089S
0820190515011100494509504JORGE                    CUARTERO                 DE LOS RIOS              M                  097S
0820190515011100494509504FERNANDO                 SANCHO                   ARMINGOL                 M                  096S
0820190515011100494509504ALFREDO                  ORTIGOSA                 LOPEZ                    M                  099S
0820190515011400170400100LUIS                     IRIBARREN                BETÉS                    M                  001N
0820190515011400175004701JULIAN                   NADAL                    MORENO                   M                  052S
0820190515011400175004701JOAQUIN                  GIMENO                   SALUEÑA                  M                  048N
0820190515011400175004701EMILIO MANUEL            SALUEÑA                  MATEO                    M                  043N
0820190515011400175004701ANTONIO                  LUCIENTES                CUCALON                  M                  045N
0820190515011400495100200MARIA NIEVES             ARTAJONA                 RAMON                    F                  002N
0820190515011400645207504SONIA                    RODRIGUEZ                PENICHE                  F                  070S
0820190515011400645207504RUBEN                    PEREZ                    GASCON                   M                  077S
0820190515011400645207504JOSE MIGUEL              ALCONCHEL                PEREZ                    M                  072S
0820190515011400645207504ENRIQUE                  SALUEÑA                  MATEO                    M                  081S
0820190515017900170400300MANUEL                   ÁLVAREZ                  CAROD                    M                  003N
0820190515017900175013204MARÍA JESÚS              GRACIA                   MARCO                    F                  128S
0820190515017900175013204JOSÉ ANTONIO             SÁNCHEZ                  TIRADO                   M                  144S
0820190515017900175013204JOSÉ ANTONIO             GADEA                    LÓPEZ                    M                  126S
0820190515017900175013204JOSÉ ANTONIO             CRESPO                   MARTÍNEZ                 M                  132S
0820190515017900495110601PILAR                    GIMENO                   MAINER                   F                  103N
0820190515017900495110601MATILDE                  ROYO                     NAVARRO                  F                  099N
0820190515017900495110601JOSÉ ENRIQUE             SÁNCHEZ                  AZNAR                    M                  108N
0820190515017900495110601DAVID                    GRACIA                   AZNAR                    M                  116S
0820190515018000175000600PAOLA                    DEL RIO                  CEBRIAN                  M                  006N
0820190515018000494506105VICTOR JOSE              PEREZ                    HERNANDEZ                M                  040S
0820190515018000494506105ROSANA                   SANZ                     SEGURA                   F                  053S
0820190515018000494506105ROMUALDO                 ROMEO                    ROYO                     M                  050S
0820190515018000494506105OCTAVIO                  BENITO                   GARCIA                   M                  054S
0820190515011600175003600RAFAEL                   AYERBE                   LANGA                    M                  027N
0820190515011600175003600PALMIRA                  GALAY                    YAGUE                    F                  034N
0820190515011600175003600ANGEL                    FUENTES                  GUERRERO                 M                  041N
0820190515011600175003600AMADEO                   BUENO                    ARTIGAS                  M                  043N
0820190515011600494503000JUAN JOSE                PERRUCA                  RUIZ                     M                  025N
0820190515011600494503000JOSE ANTONIO             SANCHEZ                  RUBIO                    M                  035N
0820190515011600495107605PILAR                    CORTÉS                   BURETA                   F                  056S
0820190515011600495107605JOSÉ MARÍA               GIMENO                   SEBASTIÁN                M                  056S
0820190515011600495107605JOSÉ ANTONIO             YAGÜE                    CARRASCÓN                M                  076S
0820190515011600495107605GREGORIO                 PERRUCA                  GARICANO                 M                  061S
0820190515011600495107605CARLOS                   LOU                      TOMÁS                    M                  056S
0820190515011700175003802MARIA ISABEL             LACRUZ                   VERGARA                  F                  030N
0820190515011700175003802JOSE MANUEL              ABAD                     ENGUITA                  M                  045S
0820190515011700175003802JOSE LUIS                PRIETO                   PRIETO                   M                  039S
0820190515011700175003802JORGE                    LIZAMA                   MIGUEL                   M                  039N
0820190515011700495105503RAQUEL                   PARDOS                   BALLESTÍN                F                  074S
0820190515011700495105503NOELIA                   RAMO                     ABAD                     F                  050S
0820190515011700495105503ANA ISABEL               ROSAL                    ALDECOA                  F                  041S
0820190515018000494506105JESUS                    PEREZ                    RUIZ                     M                  049S
0820190515018000495100100RUBÉN                    OBÓN                     OLIVÁN                   M                  001N
0820190515018000495100100MARÍA                    GONZALO                  LÓPEZ                    F                  002N
0820190515018000495100100ANA CONCEPCIÓN           BORDES                   TERES                    F                  002N
0920190515024200170404102MARIA LUZ                FRANCIA                  BRAVO                    F                  033S
0920190515024200170404102JUAN LUIS                CONDON                   CABALLERO                M                  049S
0920190515024200175003101MARIA DEL CARMEN         PABLO                    TURA                     F                  031S
0920190515024200495100300SHEILA                   PÉREZ                    MOYA                     F                  003N
0920190515012000175002803SANTIAGO                 CEBOLLA                  YAGÜE                    M                  027S
0920190515012000175002803PASCUAL MARIA            NIETO                    ALDA                     M                  010S
0920190515012000175002803CASTOR                   CIRIA                    GARCIA                   M                  020S
0920190515012000495100100PABLO                    LASSA                    IBÁÑEZ                   M                  001N
0920190515024500175001800SUSANA MARIA             LOPEZ                    PEREZ                    F                  016N
0920190515024500175001800JOSE ANTONIO             JARNE                    PEREZ                    M                  020N
0920190515024500494504103MARIA                    SALINAS                  GARCIA                   F                  026S
0920190515024500494504103JOSE DANIEL              ANSO                     GIMENEZ                  M                  026S
0920190515024500494504103EDUARDO                  ABADIA                   MAINER                   M                  030S
0920190515024500495100000JORGE                    BESCOS                   MINGARRO                 M                  000N
0920190515024600175000000MARÍA JESÚS              ASENSIO                  ALBAJAR                  F                  000N
0920190515024600495102001MIGUEL ÁNGEL             POLO                     LÓPEZ                    M                  020S
0920190515006900170400000CHORCHE                  BERNAL                   BERNAL                   M                  000N
0920190515006900175003302MARIANO                  MIGUEL                   SAN CLAUDIO              M                  037S
0920190515006900175003302ANGEL MIGUEL             MONGE                    CARCAVILLA               M                  030S
0920190515006900337601600JESUS                    ROYO                     PEREZ                    M                  016N
0920190515006900494500000AGUSTIN                  PEREZ                    MUÑOZ                    M                  000N
0920190515006900495102101ISRAEL                   ZAPATA                   GÓMEZ                    M                  002N
0920190515006900495102101ENRIQUE                  MARCO                    TORMES                   M                  021S
0920190515006900495102101ANTONIO                  NOVOA                    DIEZ                     M                  020N
0920190515007000175002502VICENTE MANUEL           CORTES                   HERNANDEZ                M                  024S
0920190515007000175002502JOSE VICENTE             MONGE                    ESCOLANO                 M                  026S
0920190515007000494500801JESÚS GREGORIO           RUIZ                     CORTÉS                   M                  008S
0920190515007000495100200LUCÍA MARÍA GLORIA       FRANCIA                  VICÉN                    F                  002N
0820190515007100175001400SERGIO CARLOS            ROSELLÓ                  MAS                      M                  014N
0820190515007100494505504MARÍA PILAR              SOLANAS                  GOTOR                    F                  040S
0820190515007100494505504JOSÉ ANTONIO             ALONSO                   ALONSO                   M                  069S
0820190515007100494505504JOSÉ                     MUÑOZ                    PÉREZ                    M                  054S
0820190515007100494505504JAVIER                   BUENO                    SÁNCHEZ                  M                  059S
0820190515007100495105001DIEGO                    GOTOR                    COLÁS                    M                  050S
0820190515007200175005901JESÚS MARÍA              CORTÉS                   CASADO                   M                  059S
0820190515007200495110204RODRIGO MANUEL           MELENDO                  DUEÑAS                   M                  106S
0820190515007200495110204JOSÉ VIDAL               CASADO                   POMARETA                 M                  116S
0820190515007200495110204EDUARDO                  NUÑO                     LAFUENTE                 M                  103S
0820190515007200495110204CLEMENTE                 BURGOS                   PÉREZ                    M                  086S
0820190515007200645204400MARÍA DE LA SOLEDAD      GRACIA                   ROMERO                   F                  046N
0820190515007200645204400JESÚS BENITO             GRACIA                   REVUELTO                 M                  047N
0820190515007200645204400FRANCISCO JAVIER         GÓMEZ                    SÁEZ                     M                  047N
0820190515007200645204400ANA MARÍA                MELENDO                  GRACIA                   F                  036N
0920190515012200175001300JOSE ANTONIO             PEÑA                     TEJERO                   M                  013N
0920190515012200495104803JUAN MANUEL              ORTIN                    GARCIA                   M                  026S
0920190515012200495104803JAVIER                   MARTINEZ                 DURAN                    M                  034S
0920190515012200495104803ALBERTO MANUEL           MAGALLON                 RAMIREZ                  M                  037S
0820190515018400175002300JUAN JOSE                BORQUE                   RAMON                    M                  023N
0820190515018400495105305SANTIAGO                 MINGOTE                  GARCÍA                   M                  051S
0820190515018400495105305RAFAEL                   CORTÉS                   MORATA                   M                  046S
0820190515018400495105305Mª JESÚS                 MORATA                   MORATA                   F                  038S
0820190515018400495105305MARIO                    GIL                      GIL                      M                  035S
0820190515018400495105305EDUARDO                  CEBOLLADA                GARCÍA                   M                  042S
0820190515018500175005703SILVIA                   CASTAN                   CASTRILLO                F                  058S
0820190515018500175005703JUAN CARLOS              LOPEZ                    TISAIRE                  M                  057S
0820190515018500175005703FERMIN                   ANDRES                   LECIÑENA                 M                  057S
0820190515018500340905201MARTA                    DE SANTOS                LORIENTE                 F                  052S
